bioguide_id,chamber,job_type,congress_number,congress_start_date,congress_end_date,region_type,region_code,party_name,job_start_date,job_end_date,party_start_date,party_end_date
A000014,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,HI,Democrat,,,,
A000022,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
A000055,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AL,Republican,,,,
A000069,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,HI,Democrat,,,,
A000109,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CO,Republican,,,,
A000210,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NJ,Democrat,,,,
A000357,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,ME,Democrat,,,,
A000358,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MO,Republican,,,,
A000360,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TN,Republican,,,,
A000361,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,LA,Republican,,,,
A000362,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,PA,Democrat,,,,
A000363,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
B000013,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AL,Republican,,,,
B000072,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,LA,Republican,,2008-02-02,,
B000208,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MD,Republican,,,,
B000213,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Republican,,,,
B000243,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MT,Democrat,,,,
B000287,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
B000382,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,UT,Republican,,,,
B000410,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
B000420,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AR,Democrat,,,,
B000444,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,DE,Democrat,,,,
B000461,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Republican,,,,
B000468,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NM,Democrat,,,,
B000490,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,GA,Democrat,,,,
B000574,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OR,Democrat,,,,
B000575,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MO,Republican,,,,
B000589,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OH,Republican,,,,
B000611,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MO,Republican,,,,
B000652,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IA,Democrat,,,,
B000657,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,VA,Democrat,,,,
B000711,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
B000716,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Democrat,,,,
B000755,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Republican,,,,
B000911,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Democrat,,,,
B000944,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OH,Democrat,2007-01-03,,,
B000953,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,KS,Republican,,,,
B001066,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,KY,Republican,,,,
B001135,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NC,Republican,,,,
B001149,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IN,Republican,,,,
B001203,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IN,Republican,,,,
B001210,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WV,Democrat,,,,
B001227,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,PA,Democrat,,,,
B001228,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Republican,,,,
B001229,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WA,Democrat,,,,
B001230,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WI,Democrat,,,,
B001231,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NV,Democrat,,,,
B001232,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IL,Republican,,,,
B001233,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IN,Democrat,,,,
B001234,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
B001235,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,SC,Republican,,,,
B001236,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AR,Republican,,,,
B001239,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,SC,Republican,,,,
B001242,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
B001243,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TN,Republican,,,,
B001244,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AL,Republican,,,,
B001245,Delegate,CongressMemberJob,110,2007-01-03,2009-01-03,TerritoryRegion,GU,Democrat,,,,
B001247,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Republican,,,,
B001248,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Republican,,,,
B001250,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,UT,Republican,,,,
B001251,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NC,Democrat,,,,
B001252,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,GA,Democrat,,,,
B001253,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IL,Democrat,,,,
B001254,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OK,Democrat,,,,
B001255,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,LA,Republican,,,,
B001256,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MN,Republican,,,,
B001257,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Republican,,,,
B001258,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,KS,Democrat,,,,
B001259,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IA,Democrat,,,,
B001260,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Republican,,,,
B001261,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WY,Republican,2007-06-22,,,
B001262,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,GA,Republican,2007-07-17,,,
C000059,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Republican,,,,
C000071,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MI,Republican,,,,
C000116,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,UT,Republican,,,,
C000127,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WA,Democrat,,,,
C000141,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MD,Democrat,2007-01-03,,,
C000174,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,DE,Democrat,,,,
C000191,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IN,Democrat,,2007-12-15,,
C000243,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,DistrictRegion,DE,Republican,,,,
C000266,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OH,Republican,,,,
C000286,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,GA,Republican,,,,
C000344,Vice President,OtherJob,110,2007-01-03,2009-01-03,CountryRegion,US,Republican,,,,
C000380,Delegate,CongressMemberJob,110,2007-01-03,2009-01-03,TerritoryRegion,VI,Democrat,,,,
C000537,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,SC,Democrat,,,,
C000556,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NC,Republican,,,,
C000560,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OK,Republican,,,,
C000567,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MS,Republican,,,,
C000705,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,ND,Democrat,,,,
C000714,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MI,Democrat,,,,
C000754,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TN,Democrat,,,,
C000794,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IL,Democrat,,,,
C000858,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,ID,Republican,,,,
C000868,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AL,Democrat,,,,
C000880,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,ID,Republican,,,,
C000962,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,DistrictRegion,WY,Republican,,,,
C000984,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MD,Democrat,,,,
C001035,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,ME,Republican,,,,
C001036,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
C001037,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MA,Democrat,,,,
C001038,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
C001041,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
C001045,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Republican,,,,
C001046,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,VA,Republican,,,,
C001047,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WV,Republican,,,,
C001048,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Republican,,,,
C001049,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MO,Democrat,,,,
C001050,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
C001051,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Republican,,,,
C001053,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OK,Republican,,,,
C001056,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Republican,,,,
C001057,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MN,Republican,,,,
C001058,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,KY,Democrat,,,,
C001059,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
C001060,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MO,Democrat,,,,
C001061,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MO,Democrat,,,,
C001062,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Republican,,,,
C001063,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Democrat,,,,
C001064,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Republican,,,,
C001065,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,PA,Democrat,,,,
C001066,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Democrat,,,,
C001067,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
C001068,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TN,Democrat,,,,
C001069,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CT,Democrat,,,,
C001070,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,PA,Democrat,2007-01-03,,,
C001071,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TN,Republican,2007-01-03,,,
C001072,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IN,Democrat,2008-03-11,,,
C001073,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,LA,Democrat,,,,
C001074,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MS,Democrat,2008-05-13,,,
D000096,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IL,Democrat,,,,
D000136,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,VA,Republican,,2008-11-24,,
D000168,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,GA,Republican,,,,
D000191,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OR,Democrat,,,,
D000197,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CO,Democrat,,,,
D000210,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MA,Democrat,,,,
D000216,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CT,Democrat,,,,
D000299,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Republican,,,,
D000327,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WA,Democrat,,,,
D000355,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MI,Democrat,,,,
D000388,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CT,Democrat,,,,
D000399,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Democrat,,,,
D000407,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NM,Republican,,,,
D000429,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Republican,,,,
D000432,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,ND,Democrat,,,,
D000482,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,PA,Democrat,,,,
D000492,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Republican,,,,
D000533,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TN,Republican,,,,
D000563,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IL,Democrat,,,,
D000595,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,SC,Republican,,,,
D000597,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,VA,Republican,,2007-10-06,,
D000598,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
D000599,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TN,Democrat,,,,
D000600,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Republican,,,,
D000601,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NC,Republican,,,,
D000602,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AL,Democrat,,,,
D000603,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,KY,Republican,,,,
D000604,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,PA,Republican,,,,
D000605,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,VA,Republican,,,,
D000606,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TN,Republican,,,,
D000607,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IN,Democrat,,,,
E000063,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Democrat,,,,
E000092,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MI,Republican,,,,
E000172,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MO,Republican,,,,
E000179,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
E000187,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,PA,Republican,,,,
E000194,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NV,Republican,,,,
E000215,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
E000226,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NC,Democrat,,,,
E000268,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AL,Republican,,,,
E000285,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WY,Republican,,,,
E000287,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IL,Democrat,,,,
E000288,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MN,Democrat,,,,
E000289,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IN,Democrat,,,,
E000290,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MD,Democrat,,,,
F000010,Delegate,CongressMemberJob,110,2007-01-03,2009-01-03,TerritoryRegion,AS,Democrat,,,,
F000030,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
F000043,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,PA,Democrat,,,,
F000061,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WI,Democrat,,,,
F000062,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
F000116,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
F000339,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MA,Democrat,,,,
F000372,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NJ,Republican,,,,
F000440,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Republican,,,,
F000443,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NJ,Republican,,,,
F000444,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AZ,Republican,,,,
F000445,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,VA,Republican,,,,
F000447,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Republican,,,,
F000448,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AZ,Republican,,,,
F000449,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NE,Republican,,,,
F000450,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NC,Republican,,,,
F000452,Resident Commissioner,CongressMemberJob,110,2007-01-03,2009-01-03,TerritoryRegion,PR,New Progressive,,,,
F000453,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OK,Republican,,,,
F000454,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IL,Democrat,2008-03-08,,,
F000455,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OH,Democrat,,,,
G000021,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Republican,,,,
G000180,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MD,Republican,,,,
G000210,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OH,Republican,,2007-09-05,,
G000280,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,VA,Republican,,,,
G000289,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,VA,Republican,,,,
G000309,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TN,Democrat,,,,
