bioguide_id,chamber,congress_number,region_type,region_code,party,start_date,end_date
D000373,Representative,105,State,CA,Democrat,1997-01-03,1999-01-02
D000388,Senator,105,State,CT,Democrat,1997-01-03,1999-01-02
D000399,Representative,105,State,TX,Democrat,1997-01-03,1999-01-02
D000407,Senator,105,State,NM,Republican,1997-01-03,1999-01-02
D000424,Representative,105,State,CA,Democrat,1997-01-03,1999-01-02
D000429,Representative,105,State,CA,Republican,1997-01-03,1999-01-02
D000432,Senator,105,State,ND,Democrat,1997-01-03,1999-01-02
D000482,Representative,105,State,PA,Democrat,1995-01-03,1999-01-02
D000492,Representative,105,State,CA,Republican,1997-01-03,1999-01-02
D000533,Representative,105,State,TN,Republican,1997-01-03,1999-01-02
D000549,Representative,105,State,WA,Republican,1997-01-03,1999-01-02
D000563,Senator,105,State,IL,Democrat,1997-01-03,1999-01-02
E000063,Representative,105,State,TX,Democrat,1997-01-03,1999-01-02
E000092,Representative,105,State,MI,Republican,1997-01-03,1999-01-02
E000093,Representative,105,State,MD,Republican,1997-01-03,1999-01-02
E000172,Representative,105,State,MO,Republican,1997-01-03,1999-01-02
E000172,Representative,105,State,MO,Independent,1997-01-03,1999-01-02
E000179,Representative,105,State,NY,Democrat,1997-01-03,1999-01-02
E000187,Representative,105,State,PA,Republican,1997-01-03,1999-01-02
E000194,Representative,105,State,NV,Republican,1997-01-03,1999-01-02
E000215,Representative,105,State,CA,Democrat,1997-01-03,1999-01-02
E000226,Representative,105,State,NC,Democrat,1997-01-03,1999-01-02
E000250,Representative,105,State,IL,Democrat,1997-01-03,1999-01-02
E000268,Representative,105,State,AL,Republican,1997-01-03,1999-01-02
E000282,Representative,105,State,IL,Republican,1997-01-03,1999-01-02
E000285,Senator,105,State,WY,Republican,1997-01-03,1999-01-02
F000010,Delegate,105,Territory,AS,Democrat,1997-01-03,1999-01-02
F000030,Representative,105,State,CA,Democrat,1997-01-03,1999-01-02
F000043,Representative,105,State,PA,Democrat,1997-01-03,1999-01-02
F000049,Representative,105,State,IL,Republican,1997-01-03,1999-01-02
F000053,Representative,105,State,CA,Democrat,1997-01-03,1999-01-02
F000061,Senator,105,State,WI,Democrat,1997-01-03,1999-01-02
F000062,Senator,105,State,CA,Democrat,1997-01-03,1999-01-02
F000116,Representative,105,State,CA,Democrat,1997-01-03,1999-01-02
F000184,Representative,105,State,NY,Democrat,1997-01-03,1997-11-17
F000235,Representative,105,State,PA,Democrat,1997-01-03,1997-11-11
F000238,Representative,105,State,FL,Republican,1997-01-03,1999-01-02
F000257,Representative,105,State,NY,Republican,1997-01-03,1999-01-02
F000262,Representative,105,State,TN,Democrat,1997-01-03,1999-01-02
F000268,Senator,105,State,KY,Democrat,1997-01-03,1999-01-03
F000328,Representative,105,State,FL,Republican,1997-01-03,1999-01-02
F000332,Representative,105,State,PA,Republican,1997-01-03,1999-01-02
F000339,Representative,105,State,MA,Democrat,1997-01-03,1999-01-02
F000349,Representative,105,State,NJ,Republican,1997-01-03,1999-01-02
F000372,Representative,105,State,NJ,Republican,1997-01-03,1999-01-02
F000392,Representative,105,State,TX,Democrat,1997-01-03,1999-01-02
F000434,Representative,105,State,OR,Democrat,1997-01-03,1999-01-02
F000437,Senator,105,State,NC,Republican,1997-01-03,1999-01-03
F000439,Senator,105,State,TN,Republican,1997-01-03,1999-01-02
F000440,Representative,105,State,NY,Republican,1997-01-03,1999-01-02
G000021,Representative,105,State,CA,Republican,1997-01-03,1999-01-02
G000041,Representative,105,State,IA,Republican,1997-01-03,1999-01-02
G000120,Representative,105,State,CT,Democrat,1997-01-03,1999-01-02
G000121,Representative,105,State,PA,Republican,1997-01-03,1999-01-02
G000132,Representative,105,State,MO,Democrat,1997-01-03,1999-01-02
G000152,Representative,105,State,NV,Republican,1997-01-03,1999-01-02
G000180,Representative,105,State,MD,Republican,1997-01-03,1999-01-02
G000210,Representative,105,State,OH,Republican,1997-01-03,1999-01-02
G000212,Representative,105,State,NY,Republican,1997-01-03,1999-01-02
G000225,Representative,105,State,GA,Republican,1997-01-03,1999-01-02
G000236,Senator,105,State,OH,Democrat,1997-01-03,1999-01-03
G000272,Representative,105,State,TX,Democrat,1997-01-03,1999-01-02
G000280,Representative,105,State,VA,Democrat,1997-01-03,1999-01-02
G000289,Representative,105,State,VA,Republican,1997-01-03,1999-01-02
G000291,Representative,105,State,PA,Republican,1997-01-03,1999-01-02
G000309,Representative,105,State,TN,Democrat,1997-01-03,1999-01-02
G000333,Senator,105,State,WA,Republican,1997-01-03,1999-01-02
G000336,Representative,105,State,FL,Republican,1997-01-03,1999-01-02
G000352,Senator,105,State,FL,Democrat,1997-01-03,1999-01-02
G000359,Representative,105,State,SC,Republican,1997-01-03,1999-01-02
G000365,Senator,105,State,TX,Republican,1997-01-03,1999-01-02
G000367,Senator,105,State,MN,Republican,1997-01-03,1999-01-02
G000377,Representative,105,State,TX,Republican,1997-01-03,1999-01-02
G000386,Senator,105,State,IA,Republican,1997-01-03,1999-01-02
G000410,Representative,105,State,TX,Democrat,1997-01-03,1999-01-02
G000439,Representative,105,State,PA,Republican,1997-01-03,1999-01-02
G000445,Senator,105,State,NH,Republican,1997-01-03,1999-01-02
G000535,Representative,105,State,IL,Democrat,1997-01-03,1999-01-02
G000536,Representative,105,State,MN,Republican,1997-01-03,1999-01-02
H000067,Representative,105,State,TX,Democrat,1997-01-03,1999-01-02
H000074,Representative,105,State,OH,Democrat,1997-01-03,1999-01-02
H000114,Representative,105,State,IN,Democrat,1997-01-03,1999-01-02
H000172,Representative,105,State,UT,Republican,1997-01-03,1999-01-02
H000206,Senator,105,State,IA,Democrat,1997-01-03,1999-01-02
H000213,Representative,105,State,CA,Democrat,1997-01-03,1999-01-02
H000323,Representative,105,State,IL,Republican,1997-01-03,1999-01-02
H000324,Representative,105,State,FL,Democrat,1997-01-03,1999-01-02
H000329,Representative,105,State,WA,Republican,1997-01-03,1999-01-02
H000338,Senator,105,State,UT,Republican,1997-01-03,1999-01-02
H000413,Representative,105,State,AZ,Republican,1997-01-03,1999-01-02
H000444,Representative,105,State,CO,Republican,1997-01-03,1999-01-02
H000448,Representative,105,State,NC,Democrat,1997-01-03,1999-01-02
H000463,Senator,105,State,NC,Republican,1997-01-03,1999-01-02
H000528,Representative,105,State,CA,Republican,1997-01-03,1999-01-02
H000605,Representative,105,State,MT,Republican,1997-01-03,1999-01-02
H000615,Representative,105,State,TN,Republican,1997-01-03,1999-01-02
H000621,Representative,105,State,AL,Democrat,1997-01-03,1999-01-02
H000627,Representative,105,State,NY,Democrat,1997-01-03,1999-01-02
H000636,Representative,105,State,TX,Democrat,1997-01-03,1999-01-02
H000666,Representative,105,State,OH,Republican,1997-01-03,1999-01-02
H000676,Representative,105,State,MI,Republican,1997-01-03,1999-01-02
H000712,Representative,105,State,PA,Democrat,1997-01-03,1999-01-02
H000725,Senator,105,State,SC,Democrat,1997-01-03,1999-01-02
H000762,Representative,105,State,OR,Democrat,1997-01-03,1999-01-02
H000789,Representative,105,State,CA,Republican,1997-01-03,1999-01-02
H000807,Representative,105,State,IN,Republican,1997-01-03,1999-01-02
H000814,Representative,105,State,NY,Republican,1997-01-03,1999-01-02
H000874,Representative,105,State,MD,Democrat,1997-01-03,1999-01-02
H000948,Representative,105,State,MO,Republican,1997-01-03,1999-01-02
H000981,Representative,105,State,CA,Republican,1997-01-03,1999-01-02
H001014,Representative,105,State,AR,Republican,1997-01-03,1999-01-02
H001015,Senator,105,State,AR,Republican,1997-01-03,1999-01-02
H001016,Senator,105,State,TX,Republican,1997-01-03,1999-01-02
H001022,Representative,105,State,IL,Republican,1997-01-03,1999-01-02
H001028,Senator,105,State,NE,Republican,1997-01-03,1999-01-02
I000023,Representative,105,State,SC,Republican,1997-01-03,1999-01-02
I000024,Senator,105,State,OK,Republican,1997-01-03,1999-01-02
I000025,Senator,105,State,HI,Democrat,1997-01-03,1999-01-02
I000047,Representative,105,State,OK,Republican,1997-01-03,1999-01-02
J000032,Representative,105,State,TX,Democrat,1997-01-03,1999-01-02
J000070,Representative,105,State,LA,Democrat,1997-01-03,1999-01-02
J000072,Senator,105,State,VT,Republican,1997-01-03,1999-01-02
J000082,Representative,105,State,TN,Republican,1997-01-03,1999-01-02
J000110,Representative,105,State,LA,Democrat,1997-01-03,1999-01-02
J000126,Representative,105,State,TX,Democrat,1997-01-03,1999-01-02
J000149,Representative,105,State,WI,Democrat,1997-01-03,1999-01-02
J000163,Representative,105,State,CT,Republican,1997-01-03,1999-01-02
J000174,Representative,105,State,TX,Republican,1997-01-03,1999-01-02
J000177,Senator,105,State,SD,Democrat,1997-01-03,1999-01-02
J000255,Representative,105,State,NC,Republican,1997-01-03,1999-01-02
J000283,Representative,105,State,IL,Democrat,1997-01-03,1999-01-02
K000008,Representative,105,State,PA,Democrat,1997-01-03,1999-01-02
K000009,Representative,105,State,OH,Democrat,1997-01-03,1999-01-02
K000016,Representative,105,State,OH,Republican,1997-01-03,1999-01-02
K000078,Representative,105,State,NY,Republican,1997-01-03,1999-01-02
K000088,Senator,105,State,ID,Republican,1997-01-03,1999-01-03
K000105,Senator,105,State,MA,Democrat,1997-01-03,1999-01-02
K000110,Representative,105,State,MA,Democrat,1997-01-03,1999-01-02
K000113,Representative,105,State,RI,Democrat,1997-01-03,1999-01-02
K000118,Representative,105,State,CT,Democrat,1997-01-03,1999-01-02
K000146,Senator,105,State,NE,Democrat,1997-01-03,1999-01-02
K000148,Senator,105,State,MA,Democrat,1997-01-03,1999-01-02
K000172,Representative,105,State,MI,Democrat,1997-01-03,1999-01-02
K000180,Representative,105,State,MI,Democrat,1997-01-03,1999-01-02
K000181,Representative,105,State,CA,Republican,1997-01-03,1999-01-02
K000188,Representative,105,State,WI,Democrat,1997-01-03,1999-01-02
K000210,Representative,105,State,NY,Republican,1997-01-03,1999-01-02
K000220,Representative,105,State,GA,Republican,1997-01-03,1999-01-02
K000259,Representative,105,State,WI,Democrat,1997-01-03,1999-01-02
K000270,Representative,105,State,PA,Democrat,1997-01-03,1999-01-02
K000274,Representative,105,State,WI,Republican,1997-01-03,1999-01-02
K000288,Representative,105,State,MI,Republican,1997-01-03,1999-01-02
K000305,Senator,105,State,WI,Democrat,1997-01-03,1999-01-02
K000306,Representative,105,State,AZ,Republican,1997-01-03,1999-01-02
K000336,Representative,105,State,OH,Democrat,1997-01-03,1999-01-02
K000352,Senator,105,State,AZ,Republican,1997-01-03,1999-01-02
L000043,Representative,105,State,TX,Democrat,1997-01-03,1999-01-02
L000090,Representative,105,State,CA,Democrat,1997-01-03,1999-01-02
L000096,Representative,105,State,OK,Republican,1997-01-03,1999-01-02
L000111,Representative,105,State,IA,Republican,1997-01-03,1999-01-02
L000123,Senator,105,State,NJ,Democrat,1997-01-03,1999-01-02
L000155,Representative,105,State,NY,Republican,1997-01-03,1999-01-02
L000169,Representative,105,State,IA,Republican,1997-01-03,1999-01-02
L000174,Senator,105,State,VT,Democrat,1997-01-03,1999-01-02
L000261,Senator,105,State,MI,Democrat,1997-01-03,1999-01-02
L000263,Representative,105,State,MI,Democrat,1997-01-03,1999-01-02
L000274,Representative,105,State,CA,Republican,1997-01-03,1999-01-02
L000287,Representative,105,State,GA,Democrat,1997-01-03,1999-01-02
L000293,Representative,105,State,KY,Republican,1997-01-03,1999-01-02
L000304,Senator,105,State,CT,Democrat,1997-01-03,1999-01-02
L000321,Representative,105,State,GA,Republican,1997-01-03,1999-01-02
L000342,Representative,105,State,IL,Democrat,1997-01-03,1999-01-02
L000371,Representative,105,State,LA,Republican,1997-01-03,1999-01-02
L000397,Representative,105,State,CA,Democrat,1997-01-03,1999-01-02
L000447,Senator,105,State,MS,Republican,1997-01-03,1999-01-02
L000480,Representative,105,State,NY,Democrat,1997-01-03,1999-01-02
L000491,Representative,105,State,OK,Republican,1997-01-03,1999-01-02
L000504,Senator,105,State,IN,Republican,1997-01-03,1999-01-02
L000521,Representative,105,State,MN,Democrat,1997-01-03,1999-01-02
L000550,Senator,105,State,LA,Democrat,1997-01-03,1999-01-02
L000551,Representative,105,State,CA,Democrat,1998-04-07,1999-01-02
L000552,Representative,105,State,IL,Republican,1997-01-03,1999-01-02
L000553,Representative,105,State,OH,Republican,1997-01-03,1999-01-02
L000554,Representative,105,State,NJ,Republican,1997-01-03,1999-01-02
L000556,Representative,105,State,NY,Democrat,1997-01-03,1999-01-02
M000019,Senator,105,State,FL,Republican,1997-01-03,1999-01-02
M000087,Representative,105,State,NY,Democrat,1997-01-03,1999-01-02
M000090,Representative,105,State,CT,Democrat,1997-01-03,1999-01-02
M000117,Representative,105,State,NY,Democrat,1997-01-03,1999-01-02
M000133,Representative,105,State,MA,Democrat,1997-01-03,1999-01-02
M000206,Representative,105,State,CA,Democrat,1997-01-03,1999-01-02
M000212,Representative,105,State,PA,Democrat,1997-01-03,1999-01-02
M000249,Representative,105,State,CA,Democrat,1997-01-03,1999-01-02
M000303,Senator,105,State,AZ,Republican,1997-01-03,1999-01-02
M000309,Representative,105,State,NY,Democrat,1997-01-03,1999-01-02
M000312,Representative,105,State,MA,Democrat,1997-01-03,1999-01-02
M000316,Representative,105,State,MO,Democrat,1997-01-03,1999-01-02
M000350,Representative,105,State,FL,Republican,1997-01-03,1999-01-02
M000355,Senator,105,State,KY,Republican,1997-01-03,1999-01-02
M000388,Representative,105,State,LA,Republican,1997-01-03,1999-01-02
M000399,Representative,105,State,PA,Republican,1997-01-03,1999-01-02
M000404,Representative,105,State,WA,Democrat,1997-01-03,1999-01-02
M000466,Representative,105,State,PA,Democrat,1997-01-03,1999-01-02
M000472,Representative,105,State,NY,Republican,1997-01-03,1999-01-02
M000477,Representative,105,State,CO,Republican,1997-01-03,1999-01-02
M000481,Representative,105,State,IN,Republican,1997-01-03,1999-01-02
M000485,Representative,105,State,NC,Democrat,1997-01-03,1999-01-02
M000508,Representative,105,State,CA,Republican,1997-01-03,1999-01-02
M000523,Representative,105,State,GA,Democrat,1997-01-03,1999-01-02
M000590,Representative,105,State,NY,Democrat,1997-01-03,1999-01-02
M000627,Representative,105,State,MA,Democrat,1997-01-03,1999-01-02
M000628,Representative,105,State,FL,Democrat,1997-01-03,1999-01-02
M000639,Representative,105,State,NJ,Democrat,1997-01-03,1999-01-02
M000669,Representative,105,State,WA,Republican,1997-01-03,1999-01-02
M000689,Representative,105,State,FL,Republican,1997-01-03,1999-01-02
M000702,Senator,105,State,MD,Democrat,1997-01-03,1999-01-02
M000714,Representative,105,State,CA,Democrat,1997-01-03,1999-01-02
M000720,Representative,105,State,FL,Republican,1997-01-03,1999-01-02
M000725,Representative,105,State,CA,Democrat,1997-01-03,1999-01-02
M000795,Representative,105,State,MN,Democrat,1997-01-03,1999-01-02
M000797,Representative,105,State,HI,Democrat,1997-01-03,1999-01-02
M000834,Representative,105,State,MA,Democrat,1997-01-03,1999-01-02
M000843,Representative,105,State,NY,Republican,1997-01-03,1997-08-02
M000844,Representative,105,State,WV,Democrat,1997-01-03,1999-01-02
M000933,Representative,105,State,VA,Democrat,1997-01-03,1999-01-02
M000934,Representative,105,State,KS,Republican,1997-01-03,1999-01-02
M000941,Representative,105,State,MD,Republican,1997-01-03,1999-01-02
M001025,Senator,105,State,IL,Democrat,1997-01-03,1999-01-03
M001054,Senator,105,State,NY,Democrat,1997-01-03,1999-01-02
M001085,Senator,105,State,AK,Republican,1997-01-03,1999-01-02
M001111,Senator,105,State,WA,Democrat,1997-01-03,1999-01-02
M001120,Representative,105,State,PA,Democrat,1997-01-03,1999-01-02
M001134,Representative,105,State,NC,Republican,1997-01-03,1999-01-02
M001137,Representative,105,State,NY,Democrat,1998-02-03,1999-01-02
M001138,Representative,105,State,IL,Republican,1997-01-03,1999-01-02
N000002,Representative,105,State,NY,Democrat,1997-01-03,1999-01-02
N000015,Representative,105,State,MA,Democrat,1997-01-03,1999-01-02
N000051,Representative,105,State,WA,Republican,1997-01-03,1999-01-02
N000054,Representative,105,State,WI,Republican,1997-01-03,1999-01-02
N000081,Representative,105,State,OH,Republican,1997-01-03,1999-01-02
N000102,Senator,105,State,OK,Republican,1997-01-03,1999-01-02
N000143,Representative,105,State,KY,Republican,1997-01-03,1999-01-02
N000147,Delegate,105,State,DC,Democrat,1997-01-03,1999-01-02
N000159,Representative,105,State,GA,Republican,1997-01-03,1999-01-02
N000172,Representative,105,State,IA,Republican,1997-01-03,1999-01-02
O000006,Representative,105,State,MN,Democrat,1997-01-03,1999-01-02
O000007,Representative,105,State,WI,Democrat,1997-01-03,1999-01-02
O000085,Representative,105,State,MA,Democrat,1997-01-03,1999-01-02
O000107,Representative,105,State,TX,Democrat,1997-01-03,1999-01-02
O000159,Representative,105,State,NY,Democrat,1997-01-03,1999-01-02
O000163,Representative,105,State,OH,Republican,1997-01-03,1999-01-02
P000005,Representative,105,State,CA,Republican,1997-01-03,1999-01-02
P000034,Representative,105,State,NJ,Democrat,1997-01-03,1999-01-02
P000049,Representative,105,State,NJ,Republican,1997-01-03,1999-01-02
P000066,Representative,105,State,MS,Republican,1997-01-03,1999-01-02
P000096,Representative,105,State,NJ,Democrat,1997-01-03,1999-01-02
P000099,Representative,105,State,AZ,Democrat,1997-01-03,1999-01-02
P000148,Representative,105,State,NY,Republican,1997-01-03,1999-01-02
P000149,Representative,105,State,NJ,Democrat,1997-01-03,1999-01-02
P000171,Representative,105,State,IN,Republican,1997-01-03,1999-01-02
